year,opening_rank,closing_rank,category,college,branch
2022-23,914170,907340,General,"Government
Engineering College,
Rajkot","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,26334,912708,General,"Government
Engineering College,
Rajkot","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,9669,901490,General,"Government
Engineering College,
Rajkot","MECHANICAL
ENGINEERING"
2022-23,10990,914017,General,"Government
Engineering College,
Rajkot","MECHANICAL
ENGINEERING"
2022-23,914474,905311,General,"Government
Engineering College,
Rajkot","MECHANICAL
ENGINEERING"
2022-23,913425,913021,General,"Government
Engineering College,
Sector 28 Gandhinagar","BIOMEDICAL
ENGINEERING"
2022-23,13402,904702,General,"Government
Engineering College,
Sector 28 Gandhinagar","CIVIL
ENGINEERING"
2022-23,1910,900555,General,"Government
Engineering College,
Sector 28 Gandhinagar","COMPUTER
ENGINEERING"
2022-23,13143,903758,General,"Government
Engineering College,
Sector 28 Gandhinagar","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,2344,900843,General,"Government
Engineering College,
Sector 28 Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,17508,914416,General,"Government
Engineering College,
Sector 28 Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,13602,914559,General,"Government
Engineering College,
Sector 28 Gandhinagar","MECHANICAL
ENGINEERING"
2022-23,20751,912977,General,"Government
Engineering College,
Sector 28 Gandhinagar",METALLURGY
2022-23,905451,903128,General,"Government
Engineering College,
Sector 28 Gandhinagar",METALLURGY
2022-23,15790,914310,General,"Government
Engineering College,
Valsad","CHEMICAL
ENGINEERING"
2022-23,914359,907524,General,"Government
Engineering College,
Valsad","CIVIL
ENGINEERING"
2022-23,15691,913810,General,"Government
Engineering College,
Valsad","ELECTRICAL
ENGINEERING"
2022-23,26002,913558,General,"Government
Engineering College,
Valsad","ELECTRICAL
ENGINEERING"
2022-23,18044,914612,General,"Government
Engineering College,
Valsad","MECHANICAL
ENGINEERING"
2022-23,24241,15729,General,"Grow More Faculty of
Engineering, Berna,
Himmatnagar","COMPUTER
ENGINEERING"
2022-23,26635,9068,General,"Gujarat Power Engg.
And Res. Inst. (Gperi)
(Ppp), Mevad,
Mehsana","COMPUTER
ENGINEERING"
2022-23,22634,16783,General,"Gujarat Power Engg.
And Res. Inst. (Gperi)
(Ppp), Mevad,
Mehsana","COMPUTER
ENGINEERING-
GUJARATI"
2022-23,2495,1792,General,"INFORMATION
TECHNOLOGY","INFORMATION
TECHNOLOGY"
2022-23,26602,9966,General,"ITM (SLS) Baroda
University (Formerly
Known as ITM
Universe), Vadodara","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,24987,12422,General,"ITM (SLS) Baroda
University (Formerly
Known as ITM
Universe), Vadodara","COMPUTER
SCIENCE &
ENGINEERING
(CYBER
SECURITY)"
2022-23,24561,9146,General,"ITM (SLS) Baroda
University (Formerly
Known as ITM
Universe), Vadodara","INFORMATION
TECHNOLOGY"
2022-23,26580,5340,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","COMPUTER
ENGINEERING"
2022-23,26779,5020,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,24436,18094,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,24707,12630,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,26474,5402,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,24391,21580,General,"Indus Institute Of
Tech. & Engg.,
Racharda, Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,18393,1420,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","CHEMICAL
ENGINEERING"
2022-23,26501,3831,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","CIVIL
ENGINEERING"
2022-23,4918,182,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,24937,1893,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","ELECTRICAL
ENGINEERING"
2022-23,11410,1483,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,10274,5933,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","ELECTRONICS &
INSTRUMENTAT
ION
ENGINEERING"
2022-23,25959,2345,General,"Institute Of
Technology, Nirma
University Of Science
& Technology,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,21206,21120,General,"Institute of
Infrastructure, Tech.,
Research &
Management
(IITRAM), Maninagar,
Ahmedabad","CIVIL
ENGINEERING"
2022-23,5737,3369,General,"Institute of
Infrastructure, Tech.,
Research &
Management
(IITRAM), Maninagar,
Ahmedabad","COMPUTER
ENGINEERING"
2022-23,26502,18906,General,"Institute of
Infrastructure, Tech.,
Research &
Management
(IITRAM), Maninagar,
Ahmedabad","ELECTRICAL
ENGINEERING"
2022-23,26284,16544,General,"Institute of
Infrastructure, Tech.,
Research &
Management
(IITRAM), Maninagar,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,26745,8837,General,"Krishna School of
Emerging Technology
& Applied Research
(Formerly Known as
Babaria Institute Of
Technology) ,
Varnama, Vadodara","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,25551,8300,General,"Krishna School of
Emerging Technology
& Applied Research
(Formerly Known as
Babaria Institute Of
Technology) ,
Varnama, Vadodara","INFORMATION
TECHNOLOGY"
2022-23,11107,914253,General,"L.D.College Of
Engineering,
Ahmedabad","AUTOMOBILE
ENGINEERING"
2022-23,15106,913979,General,"L.D.College Of
Engineering,
Ahmedabad","BIOMEDICAL
ENGINEERING"
2022-23,901752,902082,General,"L.D.College Of
Engineering,
Ahmedabad","CHEMICAL
ENGINEERING"
2022-23,3689,902290,General,"L.D.College Of
Engineering,
Ahmedabad","CIVIL
ENGINEERING"
2022-23,293,900122,General,"L.D.College Of
Engineering,
Ahmedabad","COMPUTER
ENGINEERING"
2022-23,6348,901245,General,"L.D.College Of
Engineering,
Ahmedabad","ELECTRICAL
ENGINEERING"
2022-23,900609,900660,General,"L.D.College Of
Engineering,
Ahmedabad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,914515,907512,General,"L.D.College Of
Engineering,
Ahmedabad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,1753,900526,General,"L.D.College Of
Engineering,
Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,900342,900050,General,"L.D.College Of
Engineering,
Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,4910,901294,General,"L.D.College Of
Engineering,
Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,4056,901257,General,"L.D.College Of
Engineering,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,19888,913876,General,"L.D.College Of
Engineering,
Ahmedabad","PLASTIC
TECHNOLOGY"
2022-23,4051,900816,General,"L.D.College Of
Engineering,
Ahmedabad","PLASTIC
TECHNOLOGY"
2022-23,10714,914571,General,"L.D.College Of
Engineering,
Ahmedabad","RUBBER
TECHNOLOGY"
2022-23,19192,911492,General,"L.D.College Of
Engineering,
Ahmedabad","TEXTILE
TECHNOLOGY"
2022-23,18507,25732,General,"L.D.R.P. Institute Of
Tech. & Research.,
Gandhinagar","CIVIL
ENGINEERING"
2022-23,26087,3623,General,"L.D.R.P. Institute Of
Tech. & Research.,
Gandhinagar","COMPUTER
ENGINEERING"
2022-23,23281,4255,General,"L.D.R.P. Institute Of
Tech. & Research.,
Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,914514,904674,General,"L.E.College ,Morbi","CHEMICAL
ENGINEERING"
2022-23,19248,913343,General,"L.E.College ,Morbi","CIVIL
ENGINEERING"
2022-23,22511,909303,General,"L.E.College ,Morbi","ELECTRICAL
ENGINEERING"
2022-23,7552,902190,General,"L.E.College ,Morbi","INFORMATION
TECHNOLOGY"
2022-23,24753,914324,General,"L.E.College ,Morbi","MECHANICAL
ENGINEERING"
2022-23,22055,3168,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
ENGINEERING"
2022-23,25073,5190,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
ENGINEERING &
APPLICATION"
2022-23,25438,5386,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
SCIENCE &
DESIGN"
2022-23,21049,3576,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,15752,4907,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
SCIENCE &
INFORMATION
TECHNOLOGY"
2022-23,14665,4191,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","COMPUTER
SCIENCE &
TECHNOLOGY"
2022-23,21038,2989,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,26738,4696,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,26308,6338,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,26636,25299,General,"L.J. Institute Of Engg
And Tech.,
Ahmedabad","MECHANICAL
ENGINEERING"
2022-23,26763,10847,General,"Laxmi Institute Of
Technology, Sarigam,
Valsad","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,25792,12092,General,"Laxmi Institute Of
Technology, Sarigam,
Valsad","INFORMATION
TECHNOLOGY"
2022-23,902851,904109,General,"MECHANICAL
ENGINEERING","MECHANICAL
ENGINEERING"
2022-23,21605,13391,General,"MECHANICAL
ENGINEERING","MECHANICAL
ENGINEERING"
2022-23,26525,5845,General,"Madhuben &
Bhanubhai Patel
Institute of
Technology, New
V.V.Nagar","COMPUTER
ENGINEERING"
2022-23,26282,5543,General,"Madhuben &
Bhanubhai Patel
Institute of
Technology, New
V.V.Nagar","INFORMATION
TECHNOLOGY"
2022-23,26362,14458,General,"Mahatma Gandhi
Inst.Of Technical Edu.
And Research
Center,Navasari","COMPUTER
ENGINEERING"
2022-23,26020,14212,General,"Mahavir Swami
College Of Engineering
& Technology,
Bharthana-Vesu, Surat","COMPUTER
ENGINEERING"
2022-23,26615,6155,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Engg., Rajkot","COMPUTER
ENGINEERING"
2022-23,25328,6421,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Engg., Rajkot","INFORMATION
TECHNOLOGY"
2022-23,26761,6798,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Tech., Rajkot","COMPUTER
ENGINEERING"
2022-23,24626,8118,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Tech., Rajkot","COMPUTER
ENGINEERING
(ARTIFICIAL
INTELLIGENCE)"
2022-23,26341,5320,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Tech., Rajkot","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,13298,8386,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Tech., Rajkot","INFORMATION
TECHNOLOGY"
2022-23,26713,6446,General,"Marwadi Edu.
Foundation Group Of
Institutions, Faculty Of
Tech., Rajkot","INFORMATION
TECHNOLOGY"
2022-23,21759,4303,General,"New L.J. Institute of
Engineering &
Technology","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,18086,4840,General,"New L.J. Institute of
Engineering &
Technology","COMPUTER
SCIENCE &
ENGINEERING
(ARTIFICIAL
INTELLIGENCE
AND MACHINE
LEARNING)"
2022-23,26786,5560,General,"P.P. Savani School of
Engineering, P.P.
Savani University,
Kosamba","COMPUTER
ENGINEERING"
2022-23,23726,7128,General,"P.P. Savani School of
Engineering, P.P.
Savani University,
Kosamba","COMPUTER
ENGINEERING
(MACHINE
LEARNING &
ARTIFICIAL
INTELLIGENCE)"
2022-23,19830,4286,General,"P.P. Savani School of
Engineering, P.P.
Savani University,
Kosamba","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,25965,6470,General,"P.P. Savani School of
Engineering, P.P.
Savani University,
Kosamba","INFORMATION
TECHNOLOGY"
2022-23,26766,8877,General,"P.P. Savani School of
Engineering, P.P.
Savani University,
Kosamba","INFORMATION
TECHNOLOGY &
ENGINEERING"
2022-23,21974,21451,General,"PRODUCTION
ENGINEERING","PRODUCTION
ENGINEERING"
2022-23,26477,11780,General,"Pacific School Of
Engineering, Surat","COMPUTER
ENGINEERING"
2022-23,26505,6811,General,"Pandit Deendayal
Energy University
,Gandhinagar","CHEMICAL
ENGINEERING"
2022-23,10319,706,General,"Pandit Deendayal
Energy University
,Gandhinagar","COMPUTER
ENGINEERING"
2022-23,9345,4221,General,"Pandit Deendayal
Energy University
,Gandhinagar","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,11493,845,General,"Pandit Deendayal
Energy University
,Gandhinagar","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,25992,10467,General,"Pandit Deendayal
Energy University
,Gandhinagar","MECHANICAL
ENGINEERING"
2022-23,22111,7139,General,"Pandit Deendayal
Energy University
,Gandhinagar","MECHANICAL
ENGINEERING"
2022-23,25483,24546,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","CIVIL
ENGINEERING"
2022-23,26759,7728,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,25478,25695,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","COMPUTER
SCIENCE &
ENGINEERING
(CYBER
SECURITY)"
2022-23,26199,3983,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Computer
Engineering"
2022-23,26714,25587,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Computer
Science &
Engineering
(Block Chain
Technology)"
2022-23,21571,15311,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Computer
Science &
Engineering
(Cloud
Computing)"
2022-23,15896,18825,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Computer
Science &
Engineering
(Internet of
Things)"
2022-23,18904,14587,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Computer
Science &
Engineering (Big
Data Analytics)"
2022-23,24293,24815,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Electrical
Engineering"
2022-23,26788,7339,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Information
Technology"
2022-23,12055,23036,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","Mechanical
Engineering"
2022-23,18702,25951,General,"Parul Institute of
Engineering &
Technology,
Waghodia, Vadodara","computer
Science &
Engineering
(Artificial
Intelligence)"
2022-23,26255,24967,General,"Parul Institute of
Technology,
Waghodia, Vadodara","CHEMICAL
ENGINEERING"
2022-23,25497,6956,General,"Parul Institute of
Technology,
Waghodia, Vadodara","COMPUTER
ENGINEERING"
2022-23,24741,12889,General,"Parul Institute of
Technology,
Waghodia, Vadodara","COMPUTER
SCIENCE &
ENGINEERING"
